"","userNames","userTweets"
"23","#SoyResistenciaVzla","nicolas critico a opositors x no asistir a su comision d la verdad  criticara a sus ministros cuando no van a la an mas  rt merciabadini guaroterepaima elperiodiquito fora maduro que nossa linda america latina não desmorone mas  rt youranonvzla atencion el tsj salaconst declara improcedente e inconstitucional publicar en las redes socia increíble nicolas llama autistas a los opositores que “no quieren ver escuchar ni h las verdades que tanto les angustia y les roba el sueño con pruebas depuradas seran vistas por todos los ojos del mundo mas  rt youranonvzla no digas nada solo dale <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E32><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E31><U+383C><U+3E39>rt m rt marioperez bonnie amp amp clyde maría gabriela mirabal castro gabymirabal y edgar arrieche ladrones ench rt oscarabp por favor si alguien me puede orientar donde encontrar los medicamentos furoxona vizerul y metrom mientras que usted hace cola y duerme esto choros trabajan dia y noche para el regimen mas  rt youranonvzla epa escarra cuando te las dabas de opositor arrecho llamaste a desconocer el castro comunismo vendido cdlm m rt carlosramirezl necesitamos una comisión  que nos diga la verdad sobre mas  debes saberlo embajada americana en caracas sin disponibilidad para solicitud de vis en busca de la salida asamblea nacional aprobara proyecto de enmienda en may desastre pelea por comida casi termina en tragedia en supermercado de carrizal lo volvió a hacer segun maduro esto es lo que significa la palabra “bluray” video entérate el cuento del padre jose palmar y su presunta vinculacion con los papeles d hasta con el tobo luis chataing respondio al diputado hector rodriguez video rt elinformadorweb saquean jornada de mercal a cielo abierto en guarico nadie firmo planillas video https … mas  rt elmonje en pocos meses pasara lo mismo que con las llamadas de larga distancia internacional guaroterepaima mas  rt zahirkeops ricardolodice milmanrique rcamachovzla   plomo al hampa m rt elinformadorweb avianca calcula en millones de dolares deuda de venezuela por boletos mas  y no sucedio lamentablemente mas  rt youranonvzla via myteks esta es la unica verdad y para esto no se necesita una comision la violencia en v polémica hermann escarra desmiente que el cheque que rueda por las redes sea su lo último an rechaza la sentencia del tsj que declaro inconstitucional ley de amnist socialismo pa’ pendejos pillaron a magglio ordoñez comprando en tienda “imperialista” disco rayado maduro aseguro que otra vez “hay un plan de golpe de estado” en el p por qué será hugo chavez le prohibia a rafael isea visitar los estados un rt elinformadorweb la destitucion de rousseff a punto de entrar en la agenda del congreso mas  rt efraingonzale guaroterepaima amilcarespitia kryptpublicidad guaro vaya su palabra por delante mas  indignante con memorandum piden a empleados publicos repudiar la ley de amnist no lo frena nadie dolar simadi no para de subir y se ubica en bs y entonces jorge rodriguez incumple la ley al no presentar informe de gestion del cheque listo ernesto samper “en el exterior se miente sobre la economia de venezuel  rt jamelbar abr los carabobeños unidos pidiendo la salida del regimen rebocatorioya elpolitwico darisayvasquez mas  rt alfredoromero una comision de la verdad solo conformada desde y por maduro no cuenta con credibilidad no hay sin salida an solicito a maduro partida de nacimiento y probar que no posee otra naci fatal recorte electrico en centros comerciales redujo asistencia a las salas de cin vivo an debate acuerdo en rechazo a la sentencia del tsj sobre la ley de amnist maduro la mud no asistio a la comision de la verdad “por ordenes de ee uu” rt argeliaguedez q guerra economica la escasez es generada x el gobierno q expropio y destruyo empres rt mayvenezolana gar<U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E63><U+653C><U+3E64><U+623C><U+3E37><U+623C><U+3E62><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E63><U+653C><U+3E64><U+623C><U+3E37><U+613C><U+3E61><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E32><U+393C><U+3E62><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E32><U+393C><U+3E39><U+2764><U+FE0F><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E33><U+613C><U+3E32>antimotines de pnb y gnb en los alrededores del cne caracas a mas  en dias la noticia sera tsj declara improcedente a la an por pedir la partida de nacimiento al cucuteño m rt valorganizada la protesta es contraloria social para exigir resolucion de problemas madurorenunciaya felicidades pymactivos mas  rt youranonvzla colombia familiar de un militar asesinado rechaza el beso hipocrita de santos otro jala bolas rt carlosdiaz necesito tu ayuda general el numero de contacto es lucioquincioc mas  fuerte represion en luz maracaibo detonaciones y gas lacrimogeno a m aunque le duela “jaua tendria que volver a nacer para ser gobernador de miranda” se cae la farsa ministerio de salud abulto cifras sobre consultas de barrio adentr"
"24","El Venezolano TV","emision estelar de noticiaselvenezolanotv con y seg d emision estelar de noticiaselvenezolanotv con y seg d emision estelar de noticiaselvenezolanotv con y seg d emision estelar de noticiaselvenezolanotv con y seg d emision estelar de noticiaselvenezolanotv con y seg d entrevista a mario ivan carratu alo buenas noches seg entrevista a mario ivan carratu alo buenas noches seg entrevista a mario ivan carratu alo buenas noches seg entrevista a mario ivan carratu alo buenas noches seg entrevista a chuo torrealba alo buenas noches seg entrevista a chuo torrealba alo buenas noches seg en alo buenas noches seg en alo buenas noches seg en alo buenas noches seg todos los dias yo converso con militares en vzla que me dicen que viene una catastrofe para el… entrevista a casto ocando digalo aqui seg entrevista a casto ocando digalo aqui seg entrevista a monica rovira digalo aqui seg entrevista a ramon raul sanchez digalo aqui seg discusion de noticias digalo aqui seg palabras de jose chuo torrealba de la mud chuotorrealba alobuenasnoches canal comcast… noticiaselvenezolanotv de lunes a viernes por con carlos acosta acostacarlostv… alobuenasnoches desde ya por con carla angola carlos acosta… alobuenasnoches desde ya por con carla angola y carlos acosta… sobre la investigacion de venezolanos chavistasen el imperio digaloaqui canal comcast… monica rovira habla sobre las compras en cash de bienes raices en miami digaloaqui comcast… alaire el presidente del movimiento democracia ramon saul sanchez habla sobre la protesta de… como lograr balance entre trabajo y familia chic magazine de abril part entrevista a granya gonzalez chic magazine de abril part entrevista al grupo musical chic magazine de abril part entrevista a stephanie li rivera chic magazine de abril part hashtagchic con chic magazine de abril part maduro obliga firmar contra revocatorio por derecho a comida todo debate abril parte d proponen eliminar impuestos de propiedad a la ra edad todo debate abril part tsj declara ley de amnistia como inconstitucional todo debate de abril part proyecto de ley de educacion bilingüe en florida todo debate abril part resumen de noticias todo debate de abril part entrevista a sascha barboza arroz con mango de abril part entrevista a sascha barboza arroz con mango de abril part entrevista a sascha barboza arroz con mango de abril part entrevista a sascha barboza arroz con mango de abril part entrevista a sascha barboza arroz con mango de abril part emision meridiana de noticiaselvenezolanotv con de abril part emision meridiana de noticiaselvenezolanotv con de abril part emision meridiana de noticiaselvenezolanotv con de abril part entrevista a salim daher agenda global con de abril part entrevista a salim daher agenda global con de abril part corrupcion en america latina agenda global con de abril part cual cree debe ser la opcion de la oposicion venezolana tras las acciones del tribunal supremo de justici emision estelar de noticiaselvenezolanotv con y seg d"
"25","primeros noticias","lomasvisto samper en el exterior se miente sobre la economia de venezuela mas  lo arrodillaron y no lo robaron asesinan a coordinador del sitssa en ciudad caribia mas  nicolas critico a opositors x no asistir a su comision d la verdad  criticara a sus ministros cuando no van a la an mas aqui en corea del sur cambian votos de ancianos por medicinas para la disfuncion erectil mas  la patilla ya esta en snapchat   mas  aristobulo luisa ortega william saab escarra y jose vicente integrantes de “comision de la verdad” de maduro mas  “a la cuarta va la vencida… juego gubernamental de la verdad” y mas es loqueesnoticia mas  ya no es chiquita esta ex chica disney presume su cuerpazo en bikini fotos mas  lo arrodillaron y no lo robaron asesinan a coordinador del sitssa en ciudad caribia mas  el gobierno de maduro la empresa de alimentos mas grande e improductiva de venezuela mas  lomasvisto lo que dijo ortega diaz sobre los linchamientos en caracas mas  sin cola y sin numero de cedula asi pillaron a magglio ordoñez comprando en esta tienda “imperialista” mas  lomasvisto lo que dijo ortega diaz sobre los linchamientos en caracas mas  se grabo sin darse cuenta de que un oso la perseguia video mas  lomasvisto abierta convocatoria para optar por becas en rusia mas  rt alfredoromero una comision de la verdad solo conformada desde y por maduro no cuenta con credibilidad no hay lomasvisto abierta convocatoria para optar por becas en rusia mas  unos kilos de cocaina fueron incautados en frontera entre colombia y ecuador mas  lomasvisto abierta convocatoria para optar por becas en rusia mas  evelingtrejo el tsj es el brazo politico del psuv mas  chuo desmiente a maduro oposicion no asistira a comision de la verdad mas  la sentencia del tsj donde exhortan a hermann escarra a aprender a escribir mas  vagos hijos de chavez quebraron vidrios de vehiculo de chuotorrealba en las afueras del cne mas aqui chuo desmiente a maduro oposicion no asistira a comision de la verdad mas  kobe bryant jugo su ultimo partido en la carretera mas  tremendo pelotazo le dieron en la cabeza a este tenista video mas  wilson ramos inspirado con el bate en triunfo de washington mas  dragado en el guri peligra la seguridad de la presa mas  nicolasmaduro crea nuevo ministerio de industrias basicas estrategicas y socialistas mas  larenses protestan ante la falta de atencion del gobierno mas  mexico fiscalia divulgo detalles de la desaparicion de los estudiantes mas  belgica acusa a otros dos presuntos terroristas vinculados con atentado mas  robaron equipo de rayos x del ivss en cabimas mas  como una muchachita ines maria calero lucio sus curvas en un “hilito” amarillo y paralizo las redes mas  actitud proactiva por luis chataing en asi lo veo mas  vendian armas por facebook e instagram mas  keiko fujimori gana comicios en peru pero tendra que disputar segunda vuelta mas  villcafdez contra maduro la calle es la salida mas  este es el libro que desvela como la santeria se adueño del poder en venezuela mas  lortegadiaz se hizo “la paisa” cuando le preguntaron por el caso de los narcosobrinos video mas  corte federal de nueva york lista para recibir nuevamente a rafael esquivel mas  cuatro firmas automotrices no han podido producir carros en lo que va de año mas  recuerdas la pistola de “duck hunt” lograron hacerla realidad foto mas  actriz paula bevilacqua fue operada tras caerse de unas escaleras mas  nicolasmaduro jauamiranda psuvaristobulo y demas “rezando” el padre nuestro video el gesto de jaarreaza mas  “ seran buenas noticias respuesta a tibisay…” sergio novelli te cuenta loqueesnoticia mas  el insinuoso twerking que causo el despido de esta maestra video los juanes mas  nicolasmaduro crea nuevo ministerio de industrias basicas estrategicas y socialistas mas  donde mas le duele hijos de trump no podran votar por el mas  lomasvisto hallaron cadaver a la altura del distribuidor altamira mas "
"26","YVnoticias","pizarro la solucion es revocar a quienes insisten en este modelo que fracas escandalo borges tambien tiene una empresa en panam tasa simadi abre la semana en bs us cepal la economia latinoamericana se contraera  alemania ignora denuncias sobre negocios dudosos con venezuel importante carga de trigo y cafe es retenida por autoridades en zuli cav industrias de vehiculos en el pais va de mal en peor comercios en la villa estado zulia cierran por miedo a mas saque guarino mercado de valores podria ser la solucion a la crisis econom video en achaguas se niegan a firmar contra ley de amnistia por una bolsa de com estudiantes de merida derrota al caracas fc sundde evalua revisar tarifas de los estacion mejia vamos a dejar que la gente decida si el problema es el ejecutivo o la an prestamos del banco mundial en su nivel mas alto desde la crisis financ bonos de pdvsa y soberanos culminan con perd enterate deuda del gobierno con aerolineas supera los millones de dolar sambil recorta sus horarios de atencion al publico a nivel nacional maduro en silencio sobre el bono de alimentacion y medicinas para pensionados y jubil el colmo corrupcion y especulacion afectan al sector de construccion el de abril de yuri gagarin fue el primer ser humano en viajar al espaci fallece el narrador deportivo colombiano édgar pere cinismo este martes instalan comision de la verd wilson ramos bateo perfecto en triunfo de nacionales de washington este es el orden del dia de la an para este de abril turismo receptivo aceptara oficialmente cobros en divisas internacional atencion chavistas emigran a estados unidos con visa de inversor descaro saab ley de amnistia no visibiliza a las victim nora bracho el tsj es el brazo politico del gobiern afp maduro lo pidio y el tsj derribo el perdon a los opositor secretario del tesoro de eeuu pide reforzar medidas para modernizar al fmi mario conde y sus dos hijos detenidos por blanqueo de diner enrique marquez solicitud de enmienda se aprobara en may asesinan a sexagenario para robarlo en marich venezolanos en el interior rechazan que apagones no se registren en carac acerias de sidor se mantienen paralizadas debido a crisis electr buscan a sospechosos por incendio en india que dejo muert el desespero entregan volantes falsos de voluntad popular en anzoategui conoce a luis damiani otra cara que declaro inconstitucional ley de amnist conozca a calixto ortega miembro del tsj que violo la voluntad del puebl solorzano sobre declaratoria del tsj “no descansaremos” aprobado juicio contra dilma rousseff tsj declaro inconstitucional la ley de amnist asilo politico el escape mas expedito a la crisis en venezuel leopoldo lopez gil “maduro invita a debatir a rajoy y no a ramos allup” cristina fernandez vuelve a buenos aires para enfrentar a la justici reik estreno nuevo sencillo “ya me entere” el fantasma fujimorista no asusto a peru ministro español de industria esta en los papeles de panam richard blanco “hoy estan dadas las condiciones para que el pueblo exiga un cambio” cesar millan el “encantador de perros” no afrontara carg"
"27","Riete del Gobierno","oposicion gano en el liceo bolivariano miguel antonio caro donde voto y donde votaba chavez medio ñame concluan hugo el pollo carvajal candidato oficialista x el circuito en monagas gano inmunidad parlamentaria al lograr asiento en las legisl feliz lemetimoselguevoparty si se pudo"
"28","AhoraVision","drley la nacionalidad colombiana de nicolas maduro invalida su cargo de president vídeo la violencia mas extrema del chavismo <U+27A1><U+FE0F> lo vuelven a hacer voluntad popular denuncia juego sucio del chavismo <U+27A1><U+FE0F> sigan a nuestros compañeros de excelente iniciativa de informacion y reportaje ciudadano vzlavot sigan al pinguino <U+25BA> reportando lo ultimo de la dea y el fbi directo desde el imperio impelable ya basta no podemos permitir que los psuvnarcoterroristas destruyan nuestro pais apoya con un rt sigan al pinguino <U+25BA> con lo ultimo en informacion de la dea fbi e infiltrados del sebin impelable franklin nieves ex fiscal del caso hoy a las pm con por conclufiscal dolce orlando exiliados o enchufados se desata la polémica enterate en <U+25BA> jueza susana barreiros haga justicia venezuelaconleopold jueza susana barreiros haga justicia vzlaexigellibert la etiqueta deportemosamaduro se convierte en trending topic a nivel mundial toda venezuela unida demuestra su rechazo "
"29","InfoVzla","el virus zika es un poco mas preocupante de lo que los cientificos inicialmente pens miami diario angie perez mantengo la credibilidad de mi fuente jesse chacon fallecio v maduristas intentaron impedir entrega solicitud de referendum en contra de madur d rodriguez onu ha cometido el peor error avalando ley de amnesia criminal en venezuel hermano del ‘cerebro’ de atentados de paris estaria viajando a francia para otro atent paro de transporte podria ser nacional este miercoles de abril venezuela se paraliza y comienzan las protest inflacion en venezuela sera de v torpeza del ministro de energia electrica en el guri podria causar miles de muertes v miami diario angie perez mantengo la credibilidad de mi fuente jesse chacon fallec d rodriguez onu ha cometido el peor error avalando ley de amnesia criminal en venezuel el virus zika es un poco mas preocupante de lo que los cientificos inicialmente pens hermano del ‘cerebro’ de atentados de paris estaria viajando a francia para otro atent asamblea nacional debe designar ya a los rectores del cne paro de transporte podria ser nacional … x este miercoles de abril venezuela se paraliza y comienzan las protest “en pie toda la noche” la protesta callejera que preocupa a holland necesitas alquilar vehiculo en estados unidos one switch los mejores precios y pagas en bolivar y asi fue como abraham lincoln escribio a obam asi responde comunidad de achaguas cuando piden firma contra ley de amnistia vide remedios caseros deja de limitar tu crema de dientes solo para tener una boca limpi inflacion en venezuela sera d maduristas intentaron impedir entrega solicitud de referendum en contra de madur onu sorprendida y muy decepcionada por sentencia del tsj venezolan torpeza del ministro de energia electrica en el guri podria causar miles de muert la publicidad es el alma del comercio tu publicidad en nuestro portal escribiendo a infovzla net com apenas uno de cada cuatro hipertensos mantiene su presion arterial control d rodriguez onu ha cometido el peor error avalando ley de amnesia criminal en venezuel miami diario angie perez mantengo la credibilidad de mi fuente jesse chacon fallec el virus zika es un poco mas preocupante de lo que los cientificos inicialmente pens hermano del ‘cerebro’ de atentados de paris estaria viajando a francia para otro atent asamblea nacional debe designar ya a los rectores del cne paro de transporte podria ser nacional “en pie toda la noche” la protesta callejera que preocupa a holland y asi fue como abraham lincoln escribio a obam este miercoles de abril venezuela se paraliza y comienzan las protest si necesitas alquilar vehiculo o casa en estados unidos one switch tiene los mejores precios y pagas en bolivar inflacion en venezuela sera d maduristas intentaron impedir que se entregara solicitud de referendum en contra de madur onu sorprendida y muy decepcionada por sentencia del tsj venezolan torpeza del ministro de energia electrica en el guri podria causar miles de muert"
"30","A Todo Momento","oficiales de la pnb son detenidos por facilitar la fuga de antisocial se instalo la comision por la verdad justicia y la reparacion de las victim condenan a un hombre a años de prision por abusar de una niñ capturado presunto falsificador solicitado por la interpol ecu el tsj se comporta como el brazo ejecutor del gobierno y no de la justici la manera de construir un pais distinto es escuchando al puebl el tsj se coloca de espaldas al pueblo que pidio la amnist la an solicito a maduro partida de nacimiento y pruebas de no tener otra nacional transmicion en vivo de la asamblea nacional de este martes de abril kelvin lopez el entrenador nos dio la confianza para ganar el part noel álavarez elecciones de gobernadores es un paso mas para el cambi denuncian de paralizacion de unidades en rutas urbanas y extraurbanas se van a paro españa contempla acortar la campaña electoral si repite eleccion henri falcon el cambio en el pais es irrevers portugal ofrece plazas para los estudiantes refugi superintendencia de precios justos admite necesidad de aumentar tarifa de estacion video este es el trailer de la pelicula de édgar ramirez y robert de nir cinco antisociales y un policia muerto en enfrentamiento con el koal candidato presidencial peruano kuczynski pide libertad para presos politicos de venezuel salen a la venta entradas para la final de copa america centenari venezuela empobrecida financia a paises con mejores econom cne recibe por cuarta vez solicitud de referendo revocatori atención reportan disturbios en las adyacencias luz mesa de la unidad democratica no asistira a la comision de la verd puedes pagarlo tarifas de directv aumentaran a partir del de may sentencia del tsj sobre amnistia fue ordenada por madur están cansados trabajadores de corpoelec protestan en la avenida sanz de el marques otra puerta que se le cierra a venezuel candidato presidencial peruano kuczynski pide libertad para presos politicos de venezuel salen a la venta entradas para la final de copa america centenari creador de facebook critico a quienes quieren construir muros en el mund venezuela empobrecida financia a paises con mejores econom cne recibe por cuarta vez solicitud de referendo revocatori megan fox en la espera de su tercer hij atención reportan disturbios en las adyacencias luz mesa de la unidad democratica no asistira a la comision de la verd puedes pagarlo tarifas de directv aumentaran a partir del de may magistrados del tribunal supremo de justicia acusan a la an de actuar con arbitraried nora bracho el tribunal supremo de justicia es el brazo politico del gobiern agrupacion ciudadana pedira al consejo nacional electoral activar revocatori tres hombres solicitados resultaron aprehendidos en metro de carac mitzy capriles decision del tsj enfrenta la voluntad de la mayoria con injustici ramos allup no se sorprendio sobre decision del tsj kuczynski me preocupa que nuestro gobierno no diga nada sobre la situacion en venezuel embajada de estados unidos no hay disponibilidad de visas para visitantes venezolan sentencia del tsj sobre amnistia fue ordenada por madur lideres de oposicion reaccionaron ante sentencia del tribunal supremo de justici maria corina machado comision de la verdad es una bofetada al p alfredo romero tsj se coloca en el lugar del sistematico opresor maduro lo pidio y el tsj derribo el perdon a los opositor"
"31","VerTvNoticias","khaleesi sobre el pene de khal drogo “es demasiado fabuloso” tentacion vicio y pecado la historia del sexo anal la ‘kim kardashian’ rusa derrite instagram cosas que no debes olvidar cuando tu vida se va al caraj esto sucedio videos el sabado en la villa del rosario zuli detenido ex director de el rodeo i encuentran mujer decapitada en cati achaguas se puso firme video contra el chantaje de bolsa de com isturiz se debe hacer otro incremento de la gasolin fiscal general van linchamientos  “encantador de perros” cesar millan no enfrentara carg alicia machado en problemas de diner es criticada por “superficial” y su respuesta es fantast cientificos descubren nuevo trastorno cerebral asociado al zik tsj declaro inconstitucional la ley de amnist onu decepcionada con “inconstitucionalidad” de ley de amnist cristina kirchner imputada por lavado de diner exponen en londres cuadro de trump con un “micropene” habla ville el fotografo de gabriela zapat deporte o sexo que actividad quema mas calor los momentos incomodos de las mujeres en el sex aborto consecuencias psicologicas para la muj su hija adolescente fue abusada sexualmente por su ex mar les aparecio un cocodrilo y esto fue lo que pas nuevo herald venezolana acusada de fraude en miami pide mas tiemp trabajadora sexual una de las mas votadas al congreso peruan jesus petit da costa por que no hemos salido de maduro y de cub abc fiestas lujo y blanqueo de dinero en una venezuela hundida en la miseri avianca calcula en millones de dolares deuda de venezuela por bolet carlos alberto montaner la dificil tarea de revocar a madur sera rousseff destituida en brasil lo que manda la constitu álvaro uribe velez que no haya mas victim jose luis farias rocio san miguel puso el mingo a rod asdrubal aguiar entre los peligros del caos y el cesar la periodista angie perez insiste jesse chacon fallec desde la cuenta de jesse chacon “estamos vivos y luchando”"
"32","Mundo24","deportes federer y murray obtiienen victorias en final del masters de montecarlo  sala constitucional esta escribiendo otra constitucion y dejando sin efecto la de   amenaza maduro a obama cometiste el peor error de tu vida metiendote con venezuela  deportes presiones politicas dejarian a benzema afuera de la eurocopa  suspenden paro de transport capriles a maduro presenta pruebas de tus acusaciones irresponsable  ramos allup zanganos del bufete inconstitucional se han enguarimbado por cobardes  variedad en materia de seguros para ti y tu familia recomiendo segu carta a ramos allup maduro debe ser emplazado esta semana  edgar zambrano estamos dispuestos a someternos a una enmienda   una constitución por favor saab sobre amnistia “maduro tiene derecho de veto”  maduro asomo un racionamiento mas “duro” en los dias por venir  el nuevo guiso hoteles venezolanos cobraran en dolares a turistas extranjeros  maduro menciona un aumento del de las tarifas por crisis electrica  sucesos robaron equipo de rayos x del ivss en cabim dragado de guri es completamente inutil y peligra la seguridad de la presa  dosis de patria luisa ortega se quedo sin luz en plena entrevista con vladimir villegas  mitzi de ledezma maduro y el tsj irrespetan a venezolanos con esta decision  exigen al gobierno informar horarios de cortes electricos para evitar daños  dragado del guri afecta la integridad del embalse mund internacionales fmi dice que economia venezolana caera en “seguira en profunda recesion” internacionales una ciudad argentina al borde de la quiebra por una rifa de   que esperanza abad llama a empresarios a “romper el cochinito” e invertir en el pais  internacionales polemica en egipto por la devolucion de las islas tiran y sanafir a arabia saudi  internacionales ce propone obligar a empresas a divulgar sus impuestos  el hampa anda con el moño suelto asegura tu vehiculo sin salir de casa cotizacion en pocos minut milita en el psuv la pregunta que ahora hacen para entregar comida  eeuu juan carlos bermudez quiere recuperar la alcaldia de doral  eeuu hillary clinton asistira a evento de recaudacion de fondo en miami  sucesos han desmantelado bandas en margarit el video de univision sobre los linchamientos en venezuela  deportes el maraton caf llega a su quinta edicion  sucesos liquidan en maracaibo a colaborador de los implicados en ataque de el vall venezuela empobrecida financia a paises con mejores economias  eeuu zuckerberg le lanza duro a donald trump  eeuu estados unidos tiene nuevo nuncio  sucesos pnb detuvo a seis sujetos por robo en carac en la polémica oscarcito recuerda el desastre que ha logrado el gobierno de nicolas  sucesos hallan cadaver de indigente en la autopista francisco fajard cómo les gusta el imperio “boliburgueses” protegen su dinero en miami  sucesos gobierno ordeno a la policia no combatir a secuestr el absurdo precio de un aguacate en venezuela  sucesos fugado del cicpc el valle sirvio a la fanb con prontuario de drog eeuu accidente fatal en el sur de miami deja heridos  fotos asi quedo la camioneta de “chuo” torrealba tras ataques de oficialistas   que lo sepa nicolás decision del tsj sobre ley de amnistia no impide su promulgacion  deportes riquelme podria regresar al futbol con el miami united  eeuu boeing ofrece nuevos aviones y ayuda tecnica a iran  paso a paso como comprar productos regulados de higiene en venezuela  sucesos fotos la amibiasis mata lentamente a los presos en uriban"
"33","El Pitazo","contraloria detecto fallas en el elevado de los dos camin oposicion convoca concentracion nacional este de de abril extorsionaban via bbm y fueron detenidos en los puert economia dolar flotante sigue escalando y llega a bs sucesos localizan cadaveres de una mujer y un hombre en charallave mirand dolares del maletin de antonini wilson podrian ser destinados al bien publico en argentin a golpes y perdigonazos disuelven protestas por comida en barin yorman paez el tsj solo sirve al gobierno apur doble homicidio en el centro de maracay deportes apureños listos para correr en el maraton caf consumidores denunciaron que recibieron “cascazos y palazos” en una cola el tigre anzoategui denuncian que mas de trabajadores no han sido reenganchados en carabob requisaron las oficinas mossack fonseca por papelespanam reeleccion indefinida al gobernador aprueban legisladores oficialistas de barin asamblea nacional le pide a maduro que muestre su partida de nac equipo interdisciplinario investiga colas en estaciones de servicio en tachir familias invaden edificios abandonados en el palmar de santa teresa mirand unas personas al oeste de cumana viven entre aguas negras y enfermedades sucr mujer decapitada por su novio tenia dos hij anpage estacionamientos podrian cerrar si no se ajusta la tarifa antes de may fijan tarifa minima a mototaxistas de carrizal mirand gobierno persuade a transportistas y evita par salud neonatos han muerto en tachira durante el primer trimestre del añ sucesos enfrentamiento entre policias y ladrones deja dos transeuntes heridos en los teques mirand representantes de escuela quemada en el tigre protestaron para exigir mejoras anzoategui en maturin califican de inconstitucional al tsj unergistas paralizaron las clases en la capital de guar uc aportara documento con soluciones para crisis de agu unergistas paralizaron las clases en la capital de guar representantes de escuela quemada en el tigre protestaron para exigir mejor universidad de carabobo aportara documento con soluciones para crisis de agu neonatos han muerto en tachira durante el primer trimestre del añ fijan tarifa minima a mototaxistas de carrizal unas personas al oeste de cumana viven entre aguas negras y enfermedad familias invaden edificios abandonados en el palmar de santa teres equipo interdisciplinario investiga colas en estaciones de servicio en tachir reeleccion indefinida al gobernador aprueban legisladores oficialistas de barin sinagua habitantes de la victoria protestaron por falta del servicio aragu consumidores denunciaron que recibieron “cascazos y palazos” en una cola el tigr apureños listos para correr en el maraton caf a golpes y perdigonazos disuelven protestas por comida en barin yorman paez el tsj solo sirve al gobiern localizan cadaveres de una mujer y un hombre en charallav denuncian que mas de trabajadores no han sido reenganchados en carabob trabajadores de corpoelec de guayana rompen silencio y protestan por contrato boliv enfrentamiento entre policias y ladrones deja dos transeuntes heridos en los tequ en maturin califican de inconstitucional al tsj habitantes de la victoria protestaron por falta de agua en aragu mud no participara en comision de la verdad convocada por el ejecut trabajadores de corpoelec de guayana rompen silencio y protestan por contrat"
